Ticker,Date,Signal,Price,Invested,Shares,Avg Price,Profit
0ABM.L,2025-08-06 08:00:00.000,Buy,21.20,4982.00,235,21.20,
0ABM.L,2025-08-11 08:00:00.000,Sell,21.90,4982.00,235,21.20,164.50
0HD6.L,2025-08-01 10:00:00.000,Buy,189.15,4917.90,26,189.15,
0HD6.L,2025-08-04 10:00:00.000,Sell,191.47,4917.90,26,189.15,60.32
0HD6.L,2025-08-04 15:00:00.000,Buy,191.31,4974.06,26,191.31,
0HD6.L,2025-08-05 09:00:00.000,Sell,195.31,4974.06,26,191.31,104.00
0HD6.L,2025-08-05 10:00:00.000,Buy,195.35,4883.75,25,195.35,
0HD6.L,2025-08-05 15:00:00.000,Sell,197.80,4883.75,25,195.35,61.25
0HD6.L,2025-08-06 10:00:00.000,Buy,195.32,4883.00,25,195.32,
0HD6.L,2025-08-07 11:00:00.000,Sell,198.54,4883.00,25,195.32,80.50
0HD6.L,2025-08-07 15:00:00.000,Buy,196.72,4918.00,25,196.72,
0HD6.L,2025-08-11 11:00:00.000,Sell,202.13,4918.00,25,196.72,135.25
0HD6.L,2025-08-11 14:00:00.000,Buy,200.26,4806.36,24,200.26,
0HLE.L,2025-08-01 12:00:00.000,Buy,8.38,4994.48,596,8.38,
0HLE.L,2025-08-11 08:00:00.000,Sell,9.27,4994.48,596,8.38,530.44
0R1O.L,2025-08-01 09:00:00.000,Buy,215.30,4951.90,23,215.30,
0R1O.L,2025-08-01 14:00:00.000,Sell,218.47,4951.90,23,215.30,72.91
0R1O.L,2025-08-05 10:00:00.000,Buy,213.15,4902.45,23,213.15,
0R1O.L,2025-08-07 11:00:00.000,Sell,222.15,4902.45,23,213.15,207.00
0R1O.L,2025-08-07 12:00:00.000,Buy,222.01,4884.22,22,222.01,
0R1O.L,2025-08-07 14:00:00.000,Sell,225.49,4884.22,22,222.01,76.56
0R1O.L,2025-08-08 13:00:00.000,Buy,223.57,4918.54,22,223.57,
0R2V.L,2025-07-31 16:00:00.000,Buy,208.57,4797.11,23,208.57,
0R2V.L,2025-08-01 10:00:00.000,Sell,211.75,4797.11,23,208.57,73.14
0R2V.L,2025-08-04 10:00:00.000,Buy,203.95,4894.80,24,203.95,
0R2V.L,2025-08-08 08:00:00.000,Sell,221.43,4894.80,24,203.95,419.52
0R2V.L,2025-08-08 10:00:00.000,Buy,220.97,4861.34,22,220.97,
0R2V.L,2025-08-11 08:00:00.000,Sell,228.74,4861.34,22,220.97,170.94
0RIH.L,2025-08-01 11:00:00.000,Buy,187.55,4876.30,26,187.55,
0RIH.L,2025-08-04 09:00:00.000,Sell,190.67,4876.30,26,187.55,81.12
0RIH.L,2025-08-04 13:00:00.000,Buy,190.20,4945.20,26,190.20,
0RIH.L,2025-08-05 13:00:00.000,Sell,195.34,4945.20,26,190.20,133.64
0RIH.L,2025-08-06 11:00:00.000,Buy,194.83,4870.75,25,194.83,
0RIH.L,2025-08-07 13:00:00.000,Sell,197.59,4870.75,25,194.83,69.00
0RIH.L,2025-08-07 15:00:00.000,Buy,195.70,4892.50,25,195.70,
0RIH.L,2025-08-11 11:00:00.000,Sell,201.13,4892.50,25,195.70,135.75
1SN.L,2025-08-01 10:00:00.000,Buy,5.76,4995.34,868,5.76,
1SN.L,2025-08-01 16:00:00.000,Sell,5.85,4995.34,868,5.76,78.12
1SN.L,2025-08-04 14:00:00.000,Buy,5.60,4995.20,892,5.60,
1SN.L,2025-08-04 15:00:00.000,Sell,6.00,4995.20,892,5.60,356.80
1SN.L,2025-08-05 09:00:00.000,Buy,5.76,4999.68,868,5.76,
1SN.L,2025-08-11 10:00:00.000,Sell,6.00,4999.68,868,5.76,208.32
3IN.L,2025-07-31 09:00:00.000,Buy,348.50,4879.00,14,348.50,
3IN.L,2025-07-31 14:00:00.000,Sell,353.50,4879.00,14,348.50,70.00
3IN.L,2025-08-01 10:00:00.000,Buy,350.00,4900.00,14,350.00,
3IN.L,2025-08-08 11:00:00.000,Sell,355.98,4900.00,14,350.00,83.72
3IN.L,2025-08-11 11:00:00.000,Buy,351.50,4921.00,14,351.50,
3IN.L,2025-08-11 13:00:00.000,Sell,357.44,4921.00,14,351.50,83.16
450.L,2025-08-04 09:00:00.000,Buy,2.00,4998.99,2497,2.00,
450.L,2025-08-04 15:00:00.000,Sell,2.10,4998.99,2497,2.00,249.70
450.L,2025-08-05 09:00:00.000,Buy,2.00,4998.99,2497,2.00,
450.L,2025-08-05 14:00:00.000,Sell,2.10,4998.99,2497,2.00,249.70
450.L,2025-08-07 09:00:00.000,Buy,2.00,5000.00,2500,2.00,
450.L,2025-08-07 14:00:00.000,Sell,2.10,5000.00,2500,2.00,250.00
4BB.L,2025-08-05 08:00:00.000,Buy,930.00,4650.00,5,930.00,
4BB.L,2025-08-07 08:00:00.000,Sell,1000.00,4650.00,5,930.00,350.00
4BB.L,2025-08-07 09:00:00.000,Buy,988.00,4940.00,5,988.00,
4BB.L,2025-08-07 14:00:00.000,Sell,1000.00,4940.00,5,988.00,60.00
4BB.L,2025-08-08 08:00:00.000,Buy,943.00,4715.00,5,943.00,
4BB.L,2025-08-08 16:00:00.000,Sell,970.00,4715.00,5,943.00,135.00
4BB.L,2025-08-11 08:00:00.000,Buy,930.00,4650.00,5,930.00,
4BB.L,2025-08-11 16:00:00.000,Sell,960.00,4650.00,5,930.00,150.00
80M.L,2025-07-31 13:00:00.000,Buy,0.24,4999.78,20449,0.24,
80M.L,2025-08-04 14:00:00.000,Sell,0.26,4999.78,20449,0.24,408.98
80M.L,2025-08-05 11:00:00.000,Buy,0.24,4999.92,20833,0.24,
80M.L,2025-08-05 14:00:00.000,Sell,0.25,4999.92,20833,0.24,208.33
80M.L,2025-08-05 16:00:00.000,Buy,0.25,5000.00,20202,0.25,
88E.L,2025-07-31 12:00:00.000,Buy,1.12,4999.68,4480,1.12,
88E.L,2025-07-31 13:00:00.000,Sell,1.15,4999.68,4480,1.12,134.40
88E.L,2025-07-31 16:00:00.000,Buy,1.12,4999.50,4444,1.12,
88E.L,2025-08-01 08:00:00.000,Sell,1.20,4999.50,4444,1.12,355.52
88E.L,2025-08-01 14:00:00.000,Buy,1.11,4999.50,4500,1.11,
88E.L,2025-08-01 16:00:00.000,Sell,1.15,4999.50,4500,1.11,180.00
88E.L,2025-08-04 09:00:00.000,Buy,1.12,4999.66,4484,1.12,
88E.L,2025-08-04 10:00:00.000,Sell,1.18,4999.66,4484,1.12,269.04
88E.L,2025-08-04 11:00:00.000,Buy,1.12,4999.68,4464,1.12,
88E.L,2025-08-04 16:00:00.000,Sell,1.15,4999.68,4464,1.12,133.92
88E.L,2025-08-05 11:00:00.000,Buy,1.11,4999.44,4504,1.11,
88E.L,2025-08-05 12:00:00.000,Sell,1.20,4999.44,4504,1.11,405.36
88E.L,2025-08-05 14:00:00.000,Buy,1.12,4998.98,4459,1.12,
88E.L,2025-08-05 15:00:00.000,Sell,1.15,4998.98,4459,1.12,133.77
88E.L,2025-08-06 08:00:00.000,Buy,1.10,4999.50,4545,1.10,
88E.L,2025-08-06 09:00:00.000,Sell,1.20,4999.50,4545,1.10,454.50
88E.L,2025-08-06 11:00:00.000,Buy,1.12,4998.98,4459,1.12,
88E.L,2025-08-06 14:00:00.000,Sell,1.15,4998.98,4459,1.12,133.77
88E.L,2025-08-07 15:00:00.000,Buy,1.12,4998.96,4455,1.12,
88E.L,2025-08-07 16:00:00.000,Sell,1.15,4998.96,4455,1.12,133.65
88E.L,2025-08-08 08:00:00.000,Buy,1.10,4999.70,4532,1.10,
88E.L,2025-08-08 09:00:00.000,Sell,1.18,4999.70,4532,1.10,362.56
88E.L,2025-08-08 11:00:00.000,Buy,1.12,4999.68,4480,1.12,
88E.L,2025-08-08 15:00:00.000,Sell,1.15,4999.68,4480,1.12,134.40
88E.L,2025-08-11 08:00:00.000,Buy,1.10,4999.70,4532,1.10,
88E.L,2025-08-11 14:00:00.000,Sell,1.18,4999.70,4532,1.10,362.56
AAF.L,2025-07-31 14:00:00.000,Buy,202.20,4852.80,24,202.20,
AAF.L,2025-08-01 09:00:00.000,Sell,205.40,4852.80,24,202.20,76.80
AAF.L,2025-08-01 11:00:00.000,Buy,205.41,4929.74,24,205.41,
AAF.L,2025-08-04 08:00:00.000,Sell,207.50,4929.74,24,205.41,50.16
AAF.L,2025-08-04 11:00:00.000,Buy,208.35,4792.14,23,208.35,
AAF.L,2025-08-05 12:00:00.000,Sell,212.80,4792.14,23,208.35,102.35
AAF.L,2025-08-05 15:00:00.000,Buy,208.01,4992.19,24,208.01,
AAF.L,2025-08-07 08:00:00.000,Sell,211.80,4992.19,24,208.01,90.96
AAF.L,2025-08-07 14:00:00.000,Buy,208.60,4797.80,23,208.60,
AAF.L,2025-08-08 11:00:00.000,Sell,211.26,4797.80,23,208.60,61.18
AAF.L,2025-08-08 14:00:00.000,Buy,208.00,4992.00,24,208.00,
AAF.L,2025-08-11 14:00:00.000,Sell,211.80,4992.00,24,208.00,91.20
AAIF.L,2025-08-01 14:00:00.000,Buy,232.00,4872.00,21,232.00,
AAIF.L,2025-08-05 10:00:00.000,Sell,235.72,4872.00,21,232.00,78.12
AAIF.L,2025-08-06 11:00:00.000,Buy,234.51,4924.71,21,234.51,
AAIF.L,2025-08-07 11:00:00.000,Sell,237.10,4924.71,21,234.51,54.39
AAIF.L,2025-08-08 13:00:00.000,Buy,234.56,4925.72,21,234.56,
AAIF.L,2025-08-11 10:00:00.000,Sell,237.00,4925.72,21,234.56,51.24
AAL.L,2025-07-31 10:00:00.000,Buy,2118.00,4236.00,2,2118.00,
AAL.L,2025-07-31 16:00:00.000,Sell,2150.00,4236.00,2,2118.00,64.00
AAL.L,2025-08-01 13:00:00.000,Buy,2070.00,4140.00,2,2070.00,
AAL.L,2025-08-06 14:00:00.000,Sell,2127.00,4140.00,2,2070.00,114.00
AAL.L,2025-08-07 08:00:00.000,Buy,2117.00,4234.00,2,2117.00,
AAL.L,2025-08-07 14:00:00.000,Sell,2144.00,4234.00,2,2117.00,54.00
AAL.L,2025-08-07 15:00:00.000,Buy,2132.00,4264.00,2,2132.00,
AAL.L,2025-08-08 08:00:00.000,Sell,2166.00,4264.00,2,2132.00,68.00
AAL.L,2025-08-08 10:00:00.000,Buy,2145.00,4290.00,2,2145.00,
AAL.L,2025-08-11 08:00:00.000,Sell,2173.74,4290.00,2,2145.00,57.48
AAL.L,2025-08-11 09:00:00.000,Buy,2161.00,4322.00,2,2161.00,
AAS.L,2025-08-01 08:00:00.000,Buy,337.00,4718.00,14,337.00,
AAS.L,2025-08-11 09:00:00.000,Sell,346.35,4718.00,14,337.00,130.90
AAU.L,2025-07-31 10:00:00.000,Buy,1.88,4998.92,2659,1.88,
AAU.L,2025-07-31 11:00:00.000,Sell,1.95,4998.92,2659,1.88,186.13
AAU.L,2025-07-31 14:00:00.000,Buy,1.88,4998.92,2659,1.88,
AAU.L,2025-07-31 15:00:00.000,Sell,1.92,4998.92,2659,1.88,106.36
AAU.L,2025-08-01 12:00:00.000,Buy,1.75,4999.99,2849,1.75,
AAU.L,2025-08-05 11:00:00.000,Sell,1.85,4999.99,2849,1.75,284.90
AAU.L,2025-08-07 08:00:00.000,Buy,1.57,4998.45,3186,1.57,
AAU.L,2025-08-07 13:00:00.000,Sell,1.59,4998.45,3186,1.57,63.72
AAU.L,2025-08-08 08:00:00.000,Buy,1.56,4999.53,3211,1.56,
AAU.L,2025-08-08 10:00:00.000,Sell,1.60,4999.53,3211,1.56,128.44
AAU.L,2025-08-08 11:00:00.000,Buy,1.56,4999.96,3201,1.56,
AAU.L,2025-08-11 12:00:00.000,Sell,1.76,4999.96,3201,1.56,640.20
AAU.L,2025-08-11 14:00:00.000,Buy,1.69,4998.85,2960,1.69,
AAU.L,2025-08-11 15:00:00.000,Sell,1.74,4998.85,2960,1.69,148.00
AAZ.L,2025-07-31 09:00:00.000,Buy,166.10,4983.00,30,166.10,
AAZ.L,2025-08-01 09:00:00.000,Sell,175.00,4983.00,30,166.10,267.00
AAZ.L,2025-08-01 14:00:00.000,Buy,168.22,4878.44,29,168.22,
AAZ.L,2025-08-04 09:00:00.000,Sell,170.00,4878.44,29,168.22,51.62
AAZ.L,2025-08-04 10:00:00.000,Buy,161.33,4839.90,30,161.33,
AAZ.L,2025-08-04 14:00:00.000,Sell,165.00,4839.90,30,161.33,110.10
AAZ.L,2025-08-04 16:00:00.000,Buy,162.40,4872.00,30,162.40,
AAZ.L,2025-08-05 14:00:00.000,Sell,165.00,4872.00,30,162.40,78.00
AAZ.L,2025-08-05 15:00:00.000,Buy,155.00,4960.00,32,155.00,
AAZ.L,2025-08-05 16:00:00.000,Sell,163.40,4960.00,32,155.00,268.80
AAZ.L,2025-08-06 08:00:00.000,Buy,161.31,4839.33,30,161.31,
AAZ.L,2025-08-06 10:00:00.000,Sell,165.50,4839.33,30,161.31,125.70
AAZ.L,2025-08-06 11:00:00.000,Buy,155.00,4960.00,32,155.00,
AAZ.L,2025-08-07 13:00:00.000,Sell,165.00,4960.00,32,155.00,320.00
AAZ.L,2025-08-08 08:00:00.000,Buy,160.33,4970.23,31,160.33,
ABDN.L,2025-07-31 09:00:00.000,Buy,200.40,4809.60,24,200.40,
ABDN.L,2025-07-31 12:00:00.000,Sell,202.60,4809.60,24,200.40,52.80
ABDN.L,2025-08-01 11:00:00.000,Buy,197.00,4925.00,25,197.00,
ABDN.L,2025-08-04 16:00:00.000,Sell,199.00,4925.00,25,197.00,50.00
ABDN.L,2025-08-05 10:00:00.000,Buy,197.70,4942.50,25,197.70,
ABDN.L,2025-08-05 13:00:00.000,Sell,199.70,4942.50,25,197.70,50.00
ABDN.L,2025-08-05 14:00:00.000,Buy,199.30,4982.50,25,199.30,
ABDN.L,2025-08-06 11:00:00.000,Sell,201.80,4982.50,25,199.30,62.50
ABDN.L,2025-08-06 14:00:00.000,Buy,201.00,4824.00,24,201.00,
ABDN.L,2025-08-07 14:00:00.000,Sell,203.20,4824.00,24,201.00,52.80
ABDN.L,2025-08-07 15:00:00.000,Buy,202.60,4862.40,24,202.60,
ABDN.L,2025-08-11 08:00:00.000,Sell,204.80,4862.40,24,202.60,52.80
ABDN.L,2025-08-11 09:00:00.000,Buy,202.60,4862.40,24,202.60,
ABDP.L,2025-08-05 15:00:00.000,Buy,1360.00,4080.00,3,1360.00,
ABDP.L,2025-08-06 09:00:00.000,Sell,1390.00,4080.00,3,1360.00,90.00
ABDP.L,2025-08-06 15:00:00.000,Buy,1373.20,4119.60,3,1373.20,
ABDP.L,2025-08-07 16:00:00.000,Sell,1415.00,4119.60,3,1373.20,125.40
ABDX.L,2025-07-31 10:00:00.000,Buy,6.56,4998.72,762,6.56,
ABDX.L,2025-08-04 08:00:00.000,Sell,6.68,4998.72,762,6.56,91.44
ABDX.L,2025-08-04 14:00:00.000,Buy,6.17,4999.48,810,6.17,
ABDX.L,2025-08-04 15:00:00.000,Sell,7.00,4999.48,810,6.17,672.30
ABDX.L,2025-08-04 16:00:00.000,Buy,6.50,4998.50,769,6.50,
ABDX.L,2025-08-05 09:00:00.000,Sell,6.60,4998.50,769,6.50,76.90
ABDX.L,2025-08-05 11:00:00.000,Buy,6.26,4997.82,799,6.26,
ABDX.L,2025-08-05 13:00:00.000,Sell,6.82,4997.82,799,6.26,447.44
ABDX.L,2025-08-05 14:00:00.000,Buy,6.40,4998.40,781,6.40,
ABDX.L,2025-08-06 09:00:00.000,Sell,6.68,4998.40,781,6.40,218.68
ABDX.L,2025-08-06 11:00:00.000,Buy,6.46,4996.25,774,6.46,
ABDX.L,2025-08-07 08:00:00.000,Sell,6.62,4996.25,774,6.46,123.84
ABDX.L,2025-08-07 11:00:00.000,Buy,6.33,4996.83,790,6.33,
ABDX.L,2025-08-07 14:00:00.000,Sell,7.00,4996.83,790,6.33,529.30
ABDX.L,2025-08-07 15:00:00.000,Buy,6.50,4998.50,769,6.50,
ABDX.L,2025-08-11 15:00:00.000,Sell,6.84,4998.50,769,6.50,261.46
ABF.L,2025-08-04 11:00:00.000,Buy,2173.00,4346.00,2,2173.00,
ABF.L,2025-08-05 16:00:00.000,Sell,2218.00,4346.00,2,2173.00,90.00
ABF.L,2025-08-06 09:00:00.000,Buy,2204.00,4408.00,2,2204.00,
ABF.L,2025-08-11 15:00:00.000,Sell,2255.00,4408.00,2,2204.00,102.00
ACG.L,2025-07-31 15:00:00.000,Buy,650.00,4550.00,7,650.00,
ACG.L,2025-08-01 08:00:00.000,Sell,657.60,4550.00,7,650.00,53.20
ACG.L,2025-08-01 12:00:00.000,Buy,642.51,4497.57,7,642.51,
ACG.L,2025-08-04 10:00:00.000,Sell,653.83,4497.57,7,642.51,79.24
ACG.L,2025-08-04 14:00:00.000,Buy,660.00,4620.00,7,660.00,
ACG.L,2025-08-05 14:00:00.000,Sell,690.00,4620.00,7,660.00,210.00
ACG.L,2025-08-07 09:00:00.000,Buy,664.28,4649.96,7,664.28,
ACG.L,2025-08-11 08:00:00.000,Sell,680.90,4649.96,7,664.28,116.34
ACG.L,2025-08-11 12:00:00.000,Buy,662.00,4634.00,7,662.00,
ACRM.L,2025-08-07 08:00:00.000,Buy,1.10,4999.64,4541,1.10,
ACRM.L,2025-08-07 15:00:00.000,Sell,1.15,4999.64,4541,1.10,227.05
ACSO.L,2025-07-31 10:00:00.000,Buy,445.00,4895.00,11,445.00,
ACSO.L,2025-07-31 15:00:00.000,Sell,450.00,4895.00,11,445.00,55.00
ACSO.L,2025-08-07 10:00:00.000,Buy,435.50,4790.50,11,435.50,
ACSO.L,2025-08-08 16:00:00.000,Sell,443.00,4790.50,11,435.50,82.50
ACSO.L,2025-08-11 10:00:00.000,Buy,433.00,4763.00,11,433.00,
ACSO.L,2025-08-11 12:00:00.000,Sell,438.76,4763.00,11,433.00,63.36
ADF.L,2025-08-01 08:00:00.000,Buy,19.90,4994.90,251,19.90,
ADF.L,2025-08-01 09:00:00.000,Sell,21.00,4994.90,251,19.90,276.10
ADF.L,2025-08-01 12:00:00.000,Buy,18.42,4993.17,271,18.42,
ADF.L,2025-08-01 16:00:00.000,Sell,19.50,4993.17,271,18.42,292.68
ADF.L,2025-08-04 08:00:00.000,Buy,18.48,4988.25,270,18.48,
ADF.L,2025-08-04 11:00:00.000,Sell,19.30,4988.25,270,18.48,221.40
ADF.L,2025-08-04 12:00:00.000,Buy,18.12,4984.38,275,18.12,
ADF.L,2025-08-04 15:00:00.000,Sell,19.00,4984.38,275,18.12,242.00
ADF.L,2025-08-05 11:00:00.000,Buy,18.21,4989.54,274,18.21,
ADF.L,2025-08-07 14:00:00.000,Sell,19.00,4989.54,274,18.21,216.46
ADF.L,2025-08-07 15:00:00.000,Buy,18.50,4995.00,270,18.50,
ADIG.L,2025-07-31 11:00:00.000,Buy,48.10,4954.81,103,48.10,
ADIG.L,2025-07-31 15:00:00.000,Sell,49.11,4954.81,103,48.10,104.03
ADIG.L,2025-08-01 14:00:00.000,Buy,48.41,4986.13,103,48.41,
ADIG.L,2025-08-06 08:00:00.000,Sell,49.18,4986.13,103,48.41,79.31
ADIG.L,2025-08-06 10:00:00.000,Buy,47.77,4967.57,104,47.77,
ADIG.L,2025-08-06 16:00:00.000,Sell,49.30,4967.57,104,47.77,159.12
ADIG.L,2025-08-07 08:00:00.000,Buy,48.50,4995.50,103,48.50,
ADIG.L,2025-08-11 10:00:00.000,Sell,49.20,4995.50,103,48.50,72.10
ADIG.L,2025-08-11 12:00:00.000,Buy,49.12,4961.26,101,49.12,
ADM.L,2025-07-31 09:00:00.000,Buy,3356.56,3356.56,1,3356.56,
ADM.L,2025-07-31 16:00:00.000,Sell,3422.00,3356.56,1,3356.56,65.44
ADM.L,2025-08-01 08:00:00.000,Buy,3388.00,3388.00,1,3388.00,
ADM.L,2025-08-05 08:00:00.000,Sell,3464.76,3388.00,1,3388.00,76.76
ADM.L,2025-08-05 11:00:00.000,Buy,3452.00,3452.00,1,3452.00,
ADT1.L,2025-07-31 09:00:00.000,Buy,280.50,4768.50,17,280.50,
ADT1.L,2025-07-31 11:00:00.000,Sell,283.50,4768.50,17,280.50,51.00
ADT1.L,2025-07-31 12:00:00.000,Buy,277.50,4995.00,18,277.50,
ADT1.L,2025-07-31 16:00:00.000,Sell,283.50,4995.00,18,277.50,108.00
ADT1.L,2025-08-01 08:00:00.000,Buy,284.00,4828.00,17,284.00,
ADT1.L,2025-08-01 15:00:00.000,Sell,295.00,4828.00,17,284.00,187.00
ADT1.L,2025-08-04 10:00:00.000,Buy,291.34,4952.78,17,291.34,
ADT1.L,2025-08-05 14:00:00.000,Sell,295.00,4952.78,17,291.34,62.22
ADT1.L,2025-08-06 08:00:00.000,Buy,289.77,4926.11,17,289.77,
ADT1.L,2025-08-08 10:00:00.000,Sell,297.50,4926.11,17,289.77,131.41
ADT1.L,2025-08-08 13:00:00.000,Buy,294.50,4712.00,16,294.50,
ADVT.L,2025-07-31 12:00:00.000,Buy,195.80,4895.00,25,195.80,
ADVT.L,2025-08-07 12:00:00.000,Sell,203.70,4895.00,25,195.80,197.50
ADVT.L,2025-08-07 13:00:00.000,Buy,200.78,4818.65,24,200.78,
ADVT.L,2025-08-07 14:00:00.000,Sell,204.90,4818.65,24,200.78,98.88
ADVT.L,2025-08-08 08:00:00.000,Buy,195.00,4875.00,25,195.00,
ADVT.L,2025-08-08 15:00:00.000,Sell,213.40,4875.00,25,195.00,460.00
ADVT.L,2025-08-08 16:00:00.000,Buy,207.50,4980.00,24,207.50,
ADVT.L,2025-08-11 08:00:00.000,Sell,211.70,4980.00,24,207.50,100.80
ADVT.L,2025-08-11 10:00:00.000,Buy,207.55,4981.22,24,207.55,
ADVT.L,2025-08-11 12:00:00.000,Sell,210.05,4981.22,24,207.55,60.00
ADVT.L,2025-08-11 14:00:00.000,Buy,203.45,4882.82,24,203.45,
ADVT.L,2025-08-11 15:00:00.000,Sell,215.00,4882.82,24,203.45,277.20
AEG.L,2025-08-08 11:00:00.000,Buy,0.11,4999.99,45372,0.11,
AEG.L,2025-08-11 13:00:00.000,Sell,0.13,4999.99,45372,0.11,907.44
AEI.L,2025-08-01 08:00:00.000,Buy,364.78,4742.09,13,364.78,
AEI.L,2025-08-04 09:00:00.000,Sell,370.00,4742.09,13,364.78,67.86
AEI.L,2025-08-04 14:00:00.000,Buy,364.48,4738.24,13,364.48,
AEI.L,2025-08-11 14:00:00.000,Sell,369.60,4738.24,13,364.48,66.56
AEO.L,2025-08-05 08:00:00.000,Buy,54.08,4975.36,92,54.08,
AEO.L,2025-08-05 09:00:00.000,Sell,56.00,4975.36,92,54.08,176.64
AEO.L,2025-08-08 08:00:00.000,Buy,55.50,4995.00,90,55.50,
AEO.L,2025-08-11 08:00:00.000,Sell,56.35,4995.00,90,55.50,76.50
AEO.L,2025-08-11 12:00:00.000,Buy,55.50,4995.00,90,55.50,
AEP.L,2025-08-01 10:00:00.000,Buy,886.50,4432.50,5,886.50,
AEP.L,2025-08-05 13:00:00.000,Sell,924.00,4432.50,5,886.50,187.50
AEP.L,2025-08-06 13:00:00.000,Buy,902.00,4510.00,5,902.00,
AEP.L,2025-08-11 11:00:00.000,Sell,1059.50,4510.00,5,902.00,787.50
AET.L,2025-07-31 14:00:00.000,Buy,49.30,4979.30,101,49.30,
AET.L,2025-07-31 16:00:00.000,Sell,50.00,4979.30,101,49.30,70.70
AET.L,2025-08-01 11:00:00.000,Buy,48.11,4955.33,103,48.11,
AET.L,2025-08-05 11:00:00.000,Sell,49.35,4955.33,103,48.11,127.72
AET.L,2025-08-06 12:00:00.000,Buy,48.00,4992.00,104,48.00,
AEWU.L,2025-08-01 10:00:00.000,Buy,105.00,4935.00,47,105.00,
AEWU.L,2025-08-05 08:00:00.000,Sell,106.60,4935.00,47,105.00,75.20
AEWU.L,2025-08-05 12:00:00.000,Buy,106.00,4982.00,47,106.00,
AEWU.L,2025-08-08 11:00:00.000,Sell,107.20,4982.00,47,106.00,56.40
AEX.L,2025-08-04 12:00:00.000,Buy,1.67,4999.00,2997,1.67,
AEX.L,2025-08-07 08:00:00.000,Sell,1.86,4999.00,2997,1.67,569.43
AEX.L,2025-08-07 10:00:00.000,Buy,1.77,4999.90,2828,1.77,
AEX.L,2025-08-07 12:00:00.000,Sell,1.89,4999.90,2828,1.77,339.36
AEX.L,2025-08-07 14:00:00.000,Buy,1.70,4999.70,2941,1.70,
AEX.L,2025-08-08 13:00:00.000,Sell,1.93,4999.70,2941,1.70,676.43
AFC.L,2025-07-31 13:00:00.000,Buy,9.81,4993.09,509,9.81,
AFC.L,2025-08-01 08:00:00.000,Sell,9.95,4993.09,509,9.81,71.26
AFC.L,2025-08-07 14:00:00.000,Buy,8.91,4991.62,560,8.91,
AFC.L,2025-08-08 16:00:00.000,Sell,9.69,4991.62,560,8.91,436.80
AFP.L,2025-07-31 11:00:00.000,Buy,0.94,4999.28,5332,0.94,
AFP.L,2025-07-31 14:00:00.000,Sell,1.10,4999.28,5332,0.94,853.12
AFP.L,2025-08-04 08:00:00.000,Buy,0.94,4999.11,5325,0.94,
AFP.L,2025-08-04 09:00:00.000,Sell,1.09,4999.11,5325,0.94,798.75
AFP.L,2025-08-06 08:00:00.000,Buy,0.95,4999.85,5263,0.95,
AFP.L,2025-08-06 15:00:00.000,Sell,1.02,4999.85,5263,0.95,368.41
AFP.L,2025-08-07 11:00:00.000,Buy,0.96,4999.11,5221,0.96,
AFP.L,2025-08-07 14:00:00.000,Sell,1.02,4999.11,5221,0.96,313.26
AFP.L,2025-08-08 09:00:00.000,Buy,0.95,4999.18,5254,0.95,
AFP.L,2025-08-08 10:00:00.000,Sell,1.00,4999.18,5254,0.95,262.70
AFP.L,2025-08-08 11:00:00.000,Buy,0.91,4999.38,5512,0.91,
AFP.L,2025-08-08 13:00:00.000,Sell,0.97,4999.38,5512,0.91,330.72
AFRN.L,2025-08-01 10:00:00.000,Buy,2.40,4999.20,2083,2.40,
AFRN.L,2025-08-01 11:00:00.000,Sell,2.70,4999.20,2083,2.40,624.90
AFRN.L,2025-08-04 08:00:00.000,Buy,2.40,4999.20,2083,2.40,
AFRN.L,2025-08-04 09:00:00.000,Sell,2.80,4999.20,2083,2.40,833.20
AFRN.L,2025-08-04 13:00:00.000,Buy,2.40,4999.20,2083,2.40,
AFRN.L,2025-08-04 15:00:00.000,Sell,2.60,4999.20,2083,2.40,416.60
AFRN.L,2025-08-05 08:00:00.000,Buy,2.40,4999.20,2083,2.40,
AFRN.L,2025-08-05 12:00:00.000,Sell,2.80,4999.20,2083,2.40,833.20
AFRN.L,2025-08-05 13:00:00.000,Buy,2.40,4999.20,2083,2.40,
AFRN.L,2025-08-07 10:00:00.000,Sell,2.50,4999.20,2083,2.40,208.30
AGL.L,2025-07-31 10:00:00.000,Buy,5.85,4995.90,854,5.85,
AGL.L,2025-08-01 09:00:00.000,Sell,6.14,4995.90,854,5.85,247.66
AGL.L,2025-08-01 10:00:00.000,Buy,6.06,4995.09,824,6.06,
AGL.L,2025-08-01 13:00:00.000,Sell,6.36,4995.09,824,6.06,247.20
AGL.L,2025-08-01 16:00:00.000,Buy,6.00,4998.00,833,6.00,
AGL.L,2025-08-04 08:00:00.000,Sell,6.50,4998.00,833,6.00,416.50
AGL.L,2025-08-05 09:00:00.000,Buy,5.91,4997.32,846,5.91,
