20250713.txt,1019692.98
20250718.txt,1027268.63
UK_20250725.txt,1077672.87
UK_20250802.txt,938710.45
UK_20250812.txt,963950.69
UK_20250817.txt,922347.59
UK_20250825.txt,1586372.88
